vpn_code,id,data
4420,4420,"{""id"" : 4420, ""vpn_code"" : ""4420"", ""name"" : ""Capgemini MOCS"", ""vpn_id_sip"" : ""4420"", ""customer_reference"" : ""33852"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4420"", ""customer_index_for_billing"" : ""4420"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5802,5802,"{""id"" : 5802, ""vpn_code"" : ""5802"", ""name"" : ""TOCVPN SIP"", ""vpn_id_sip"" : ""5802"", ""customer_reference"" : ""6183"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz5802"", ""customer_index_for_billing"" : ""5802"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5430,5430,"{""id"" : 5430, ""vpn_code"" : ""5430"", ""name"" : ""PRECIA MOLEN (Transpac)"", ""vpn_id_sip"" : ""5430"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01DE3ZB8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4421,4421,"{""id"" : 4421, ""vpn_code"" : ""4421"", ""name"" : ""QUADIENT"", ""vpn_id_sip"" : ""4421"", ""customer_reference"" : ""677928"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4421"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5411,5411,"{""id"" : 5411, ""vpn_code"" : ""5411"", ""name"" : ""ETS LEBAUDY"", ""vpn_id_sip"" : ""5411"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01D8RFAA"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000010,10000010,"{""id"" : 10000010, ""vpn_code"" : ""10000010"", ""name"" : ""UCAAS_SIF"", ""vpn_id_sip"" : ""10000010"", ""customer_reference"" : ""CD01E1K0E9"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01E1K0E9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5413,5413,"{""id"" : 5413, ""vpn_code"" : ""5413"", ""name"" : ""SAS COCELEC (Transpac)"", ""vpn_id_sip"" : ""5413"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01DSL4A1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5412,5412,"{""id"" : 5412, ""vpn_code"" : ""5412"", ""name"" : ""AZENN (Transpac)"", ""vpn_id_sip"" : ""5412"", ""customer_reference"" : ""CD01AKVC86"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01AKVC86"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5405,5405,"{""id"" : 5405, ""vpn_code"" : ""5405"", ""name"" : ""STC HORSE France (Transpac)"", ""vpn_id_sip"" : ""5405"", ""customer_reference"" : ""677697"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01CS4ZCC"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3360,3360,"{""id"" : 3360, ""vpn_code"" : ""3360"", ""name"" : ""Orange BS Maquette USCOA"", ""vpn_id_sip"" : ""3360"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD00KTNTC7"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5429,5429,"{""id"" : 5429, ""vpn_code"" : ""5429"", ""name"" : ""Humeau Beaupreau"", ""vpn_id_sip"" : ""5429"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01BV2BC9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4386,4386,"{""id"" : 4386, ""vpn_code"" : ""4386"", ""name"" : ""ATOS ORIGIN CALL CENTER"", ""vpn_id_sip"" : ""4386"", ""customer_reference"" : ""677156"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4386"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5454,5454,"{""id"" : 5454, ""vpn_code"" : ""5454"", ""name"" : ""W&D (Transpac)"", ""vpn_id_sip"" : ""5454"", ""customer_reference"" : ""677834"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01DZBYFA"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000011,10000011,"{""id"" : 10000011, ""vpn_code"" : ""10000011"", ""name"" : ""BACCHI"", ""vpn_id_sip"" : ""10000011"", ""customer_reference"" : ""CD01E7HF8B"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01E7HF8B"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5466,5466,"{""id"" : 5466, ""vpn_code"" : ""5466"", ""name"" : ""LABO CANARELL CANARELLI (Transpac)"", ""vpn_id_sip"" : ""5466"", ""customer_reference"" : ""677882"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01DVRJC1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4424,4424,"{""id"" : 4424, ""vpn_code"" : ""4424"", ""name"" : ""AIR FRANCE JV DELTA"", ""vpn_id_sip"" : ""4424"", ""customer_reference"" : ""678526"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4424"", ""customer_index_for_billing"" : ""4424"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5242,5242,"{""id"" : 5242, ""vpn_code"" : ""5242"", ""name"" : ""TIBCO (Transpac)"", ""vpn_id_sip"" : ""5242"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01DLLJ9E"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4425,4425,"{""id"" : 4425, ""vpn_code"" : ""4425"", ""name"" : ""Financiere de l echiquier"", ""vpn_id_sip"" : ""4425"", ""customer_reference"" : ""677943"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4425"", ""customer_index_for_billing"" : ""4425"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4426,4426,"{""id"" : 4426, ""vpn_code"" : ""4426"", ""name"" : ""Orange Vallee"", ""vpn_id_sip"" : ""4426"", ""customer_reference"" : ""677816"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4426"", ""customer_index_for_billing"" : ""4426"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5341,5341,"{""id"" : 5341, ""vpn_code"" : ""5341"", ""name"" : ""UDAF 51 ( Transpac )"", ""vpn_id_sip"" : ""5341"", ""customer_reference"" : ""677530"", ""forced_onnet"" : true, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0168W7DE"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5479,5479,"{""id"" : 5479, ""vpn_code"" : ""5479"", ""name"" : ""KBA France (Transpac)"", ""vpn_id_sip"" : ""5479"", ""customer_reference"" : ""677904"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01EY179D"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5467,5467,"{""id"" : 5467, ""vpn_code"" : ""5467"", ""name"" : ""MAIRIE D ELNE (Transpac)"", ""vpn_id_sip"" : ""5467"", ""customer_reference"" : ""677884"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01E3F1E7"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4432,4432,"{""id"" : 4432, ""vpn_code"" : ""4432"", ""name"" : ""Lindab S.A."", ""vpn_id_sip"" : ""4432"", ""customer_reference"" : ""24332"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4432"", ""customer_index_for_billing"" : ""4432"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5367,5367,"{""id"" : 5367, ""vpn_code"" : ""5367"", ""name"" : ""Association Bethanie (Transpac)"", ""vpn_id_sip"" : ""5367"", ""customer_reference"" : ""677596"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0195H6F2"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000013,10000013,"{""id"" : 10000013, ""vpn_code"" : ""10000013"", ""name"" : ""TRIMECA"", ""vpn_id_sip"" : ""10000013"", ""customer_reference"" : ""CD01GC6NB8"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01GC6NB8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
4801,4801,"{""id"" : 4801, ""vpn_code"" : ""4801"", ""name"" : ""Sprint SIP Pilot"", ""vpn_id_sip"" : ""4801"", ""customer_reference"" : ""35253"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4801"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5490,5490,"{""id"" : 5490, ""vpn_code"" : ""5490"", ""name"" : ""SOCIETE GENERALE PROTOTYPE (Transpac)"", ""vpn_id_sip"" : ""5490"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 5, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01GGZYB4"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5181,5181,"{""id"" : 5181, ""vpn_code"" : ""5181"", ""name"" : ""BALITRAND (BFSA)"", ""vpn_id_sip"" : ""5181"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD010BV7C1"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5423,5423,"{""id"" : 5423, ""vpn_code"" : ""5423"", ""name"" : ""ARAMIS (Transpac)"", ""vpn_id_sip"" : ""5423"", ""customer_reference"" : ""677739"", ""forced_onnet"" : true, ""private_prefix_length"" : 5, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01CLTK9C"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5507,5507,"{""id"" : 5507, ""vpn_code"" : ""5507"", ""name"" : ""AGC AUBE (Transpac)"", ""vpn_id_sip"" : ""5507"", ""customer_reference"" : ""677981"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01GF5MA5"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5493,5493,"{""id"" : 5493, ""vpn_code"" : ""5493"", ""name"" : ""SARO (Transpac)"", ""vpn_id_sip"" : ""5493"", ""customer_reference"" : ""677948"", ""forced_onnet"" : true, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01FP83AF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5481,5481,"{""id"" : 5481, ""vpn_code"" : ""5481"", ""name"" : ""UNION DES COOPERATEURS d_ALSACE ( Transpac )"", ""vpn_id_sip"" : ""5481"", ""customer_reference"" : ""677908"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01GAQ2CB"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4429,4429,"{""id"" : 4429, ""vpn_code"" : ""4429"", ""name"" : ""Baxter SAS"", ""vpn_id_sip"" : ""4429"", ""customer_reference"" : ""678047"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4429"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5377,5377,"{""id"" : 5377, ""vpn_code"" : ""5377"", ""name"" : ""CHÂTEAU GISCOURS (Transpac)"", ""vpn_id_sip"" : ""5377"", ""customer_reference"" : ""677611"", ""forced_onnet"" : false, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01B67N85"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5391,5391,"{""id"" : 5391, ""vpn_code"" : ""5391"", ""name"" : ""Grands Moulins de Paris (Transpac)"", ""vpn_id_sip"" : ""5391"", ""customer_reference"" : ""677656"", ""forced_onnet"" : true, ""private_prefix_length"" : 4, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01A6E9F2"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5469,5469,"{""id"" : 5469, ""vpn_code"" : ""5469"", ""name"" : ""CDT48 (Transpac)"", ""vpn_id_sip"" : ""5469"", ""customer_reference"" : ""677886"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01G2W9E9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5474,5474,"{""id"" : 5474, ""vpn_code"" : ""5474"", ""name"" : ""APEI_CHAMBERY_(Transpac)"", ""vpn_id_sip"" : ""5474"", ""customer_reference"" : ""677894"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01FXRJE5"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4433,4433,"{""id"" : 4433, ""vpn_code"" : ""4433"", ""name"" : ""Tate and Lyle Americas LLC"", ""vpn_id_sip"" : ""4433"", ""customer_reference"" : ""35590"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4433"", ""customer_index_for_billing"" : ""4433"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5511,5511,"{""id"" : 5511, ""vpn_code"" : ""5511"", ""name"" : ""touboulic-bvpn"", ""vpn_id_sip"" : ""5511"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01H98SBA"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4431,4431,"{""id"" : 4431, ""vpn_code"" : ""4431"", ""name"" : ""Flowserve"", ""vpn_id_sip"" : ""4431"", ""customer_reference"" : ""39088"", ""forced_onnet"" : true, ""private_prefix_length"" : 4, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4431"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4434,4434,"{""id"" : 4434, ""vpn_code"" : ""4434"", ""name"" : ""Parker Hannifin"", ""vpn_id_sip"" : ""4434"", ""customer_reference"" : ""677840"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4434"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
3998,3998,"{""id"" : 3998, ""vpn_code"" : ""3998"", ""name"" : ""Orange Business Services (OBS) Dummy Customer"", ""vpn_id_sip"" : ""3998"", ""customer_reference"" : ""679"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz3998"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
4427,4427,"{""id"" : 4427, ""vpn_code"" : ""4427"", ""name"" : ""RTS"", ""vpn_id_sip"" : ""4427"", ""customer_reference"" : ""677837"", ""forced_onnet"" : false, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""zzz4427"", ""customer_index_for_billing"" : ""4427"", ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5501,5501,"{""id"" : 5501, ""vpn_code"" : ""5501"", ""name"" : ""VALINDUS (SEPALUMIC)"", ""vpn_id_sip"" : ""5501"", ""customer_reference"" : ""677969"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01HVYECE"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5519,5519,"{""id"" : 5519, ""vpn_code"" : ""5519"", ""name"" : ""LEROUX AUTOMOBILES (Transpac)"", ""vpn_id_sip"" : ""5519"", ""customer_reference"" : ""678032"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01JU3TD6"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5502,5502,"{""id"" : 5502, ""vpn_code"" : ""5502"", ""name"" : ""CAEN FROID (Transpac)"", ""vpn_id_sip"" : ""5502"", ""customer_reference"" : ""677962"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01J05B9E"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
10000015,10000015,"{""id"" : 10000015, ""vpn_code"" : ""10000015"", ""name"" : ""LAUNAY"", ""vpn_id_sip"" : ""10000015"", ""customer_reference"" : ""CD01J29V85"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01J29V85"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
10000016,10000016,"{""id"" : 10000016, ""vpn_code"" : ""10000016"", ""name"" : ""CER48"", ""vpn_id_sip"" : ""10000016"", ""customer_reference"" : ""CD01EB6GB7"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01EB6GB7"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BTIP"", ""state"" : ""OPENED""}"
5500,5500,"{""id"" : 5500, ""vpn_code"" : ""5500"", ""name"" : ""COMPAGNIE TECHNIQUE DES PETROLES (Transpac)"", ""vpn_id_sip"" : ""5500"", ""customer_reference"" : ""36423"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01H5TS92"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5506,5506,"{""id"" : 5506, ""vpn_code"" : ""5506"", ""name"" : ""Salmon Lay Radigue Bolloch Kerjean"", ""vpn_id_sip"" : ""5506"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 1, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01J8NPBF"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5438,5438,"{""id"" : 5438, ""vpn_code"" : ""5438"", ""name"" : ""RHOVYL (Transpac)"", ""vpn_id_sip"" : ""5438"", ""customer_reference"" : ""677793"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01C74V9B"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5393,5393,"{""id"" : 5393, ""vpn_code"" : ""5393"", ""name"" : ""CHAINE THERMALE DU SOLEIL (Transpac)"", ""vpn_id_sip"" : ""5393"", ""customer_reference"" : ""677733"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD018U6LCB"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5460,5460,"{""id"" : 5460, ""vpn_code"" : ""5460"", ""name"" : ""EMMAUS ALTERNATIVE (Transpac)"", ""vpn_id_sip"" : ""5460"", ""customer_reference"" : ""677851"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01D8FTB8"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5436,5436,"{""id"" : 5436, ""vpn_code"" : ""5436"", ""name"" : ""HOSTA (Transpac)"", ""vpn_id_sip"" : ""5436"", ""customer_reference"" : ""673553"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01FGEGA9"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5369,5369,"{""id"" : 5369, ""vpn_code"" : ""5369"", ""name"" : ""CMC (Transpac)"", ""vpn_id_sip"" : ""5369"", ""customer_reference"" : ""677602"", ""forced_onnet"" : true, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD0176YD89"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5408,5408,"{""id"" : 5408, ""vpn_code"" : ""5408"", ""name"" : ""LE FOYER REMOIS (Transpac)"", ""vpn_id_sip"" : ""5408"", ""customer_reference"" : ""677707"", ""forced_onnet"" : true, ""private_prefix_length"" : 3, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01G6Y9F2"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
5464,5464,"{""id"" : 5464, ""vpn_code"" : ""5464"", ""name"" : ""Langlois Sobreti"", ""vpn_id_sip"" : ""5464"", ""customer_reference"" : ""36423"", ""forced_onnet"" : false, ""private_prefix_length"" : 2, ""offnet_via_bcr_allowed"" : true, ""it_key"" : ""CD01FY9XF2"", ""customer_index_for_billing"" : null, ""hk_master"" : ""HOOKAH"", ""hk_redirect_percentage"" : 0, ""partition_right"" : ""BT"", ""state"" : ""OPENED""}"
