vpn_code,id,data
10003963,1394,"{""id"" : 1394, ""hkh_nr_id"" : ""1394"", ""vpn_id"" : 10003963, ""public_number"" : ""33675656378"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 5000, ""label"" : ""0675656378"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004010,1543,"{""id"" : 1543, ""hkh_nr_id"" : ""1543"", ""vpn_id"" : 10004010, ""public_number"" : ""33438428205"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 5000, ""label"" : ""NR3"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003860,681,"{""id"" : 681, ""hkh_nr_id"" : ""681"", ""vpn_id"" : 10003860, ""public_number"" : ""33320257170"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Accueil"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004576,54903,"{""id"" : 54903, ""hkh_nr_id"" : ""54903"", ""vpn_id"" : 10004576, ""public_number"" : ""33545394126"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33545394126"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003938,861,"{""id"" : 861, ""hkh_nr_id"" : ""861"", ""vpn_id"" : 10003938, ""public_number"" : ""33607292464"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 30000, ""label"" : ""LCh_Pro"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,321,"{""id"" : 321, ""hkh_nr_id"" : ""321"", ""vpn_id"" : 10003728, ""public_number"" : ""33438428681"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Meylan-I032- poste ERO"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,341,"{""id"" : 341, ""hkh_nr_id"" : ""341"", ""vpn_id"" : 10003728, ""public_number"" : ""33473360908"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""ANG RI"", ""possibility"" : ""FALSE"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,421,"{""id"" : 421, ""hkh_nr_id"" : ""421"", ""vpn_id"" : 10003728, ""public_number"" : ""33684031850"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 15000, ""label"" : ""LCh_Mob_Perso"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,483,"{""id"" : 483, ""hkh_nr_id"" : ""483"", ""vpn_id"" : 10003728, ""public_number"" : ""33438428884"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Meylan-I038-poste 88 84"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,1746,"{""id"" : 1746, ""hkh_nr_id"" : ""1746"", ""vpn_id"" : 10003728, ""public_number"" : ""33123450006"", ""global_call_limiter"" : 255, ""no_answer_timeout"" : 4000, ""label"" : ""EDo i6"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003963,2042,"{""id"" : 2042, ""hkh_nr_id"" : ""2042"", ""vpn_id"" : 10003963, ""public_number"" : ""33556169016"", ""global_call_limiter"" : 511, ""no_answer_timeout"" : 20000, ""label"" : ""0556169016"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,2741,"{""id"" : 2741, ""hkh_nr_id"" : ""2741"", ""vpn_id"" : 10003728, ""public_number"" : ""33476526153"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33476526153"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,182,"{""id"" : 182, ""hkh_nr_id"" : ""182"", ""vpn_id"" : 10003728, ""public_number"" : ""33134812577"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""LCh-LBox"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,1602,"{""id"" : 1602, ""hkh_nr_id"" : ""1602"", ""vpn_id"" : 10003728, ""public_number"" : ""590590875004"", ""global_call_limiter"" : 0, ""no_answer_timeout"" : 20000, ""label"" : ""Mairie de Saint Martin bis(97)"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10000001,24,"{""id"" : 24, ""hkh_nr_id"" : ""24"", ""vpn_id"" : 10000001, ""public_number"" : ""33438428205"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""33438428205"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,501,"{""id"" : 501, ""hkh_nr_id"" : ""501"", ""vpn_id"" : 10003728, ""public_number"" : ""33683219798"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Port Pat"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004077,1823,"{""id"" : 1823, ""hkh_nr_id"" : ""1823"", ""vpn_id"" : 10004077, ""public_number"" : ""33388358682"", ""global_call_limiter"" : 512, ""no_answer_timeout"" : 20000, ""label"" : ""03 88 35 86 82"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,1861,"{""id"" : 1861, ""hkh_nr_id"" : ""1861"", ""vpn_id"" : 10003728, ""public_number"" : ""33296082086"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 50000, ""label"" : ""Meylan I034-86"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,54824,"{""id"" : 54824, ""hkh_nr_id"" : ""54824"", ""vpn_id"" : 10003728, ""public_number"" : ""33999019011"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 90 11 - edo"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10003728,54826,"{""id"" : 54826, ""hkh_nr_id"" : ""54826"", ""vpn_id"" : 10003728, ""public_number"" : ""33150399007"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""01 50 39 90 07 - edo"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,54827,"{""id"" : 54827, ""hkh_nr_id"" : ""54827"", ""vpn_id"" : 10003728, ""public_number"" : ""33999001101"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - Test FCC V6 Engie Prod"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,54828,"{""id"" : 54828, ""hkh_nr_id"" : ""54828"", ""vpn_id"" : 10003728, ""public_number"" : ""33150390001"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - test FCC V6 prod"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004425,54829,"{""id"" : 54829, ""hkh_nr_id"" : ""54829"", ""vpn_id"" : 10004425, ""public_number"" : ""33565735808"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33565735808"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003938,54831,"{""id"" : 54831, ""hkh_nr_id"" : ""54831"", ""vpn_id"" : 10003938, ""public_number"" : ""33556140507"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""NR Jean F"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004221,54902,"{""id"" : 54902, ""hkh_nr_id"" : ""54902"", ""vpn_id"" : 10004221, ""public_number"" : ""33999011403"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 14 03"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10003728,54941,"{""id"" : 54941, ""hkh_nr_id"" : ""54941"", ""vpn_id"" : 10003728, ""public_number"" : ""33675353736"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""Damien mobile"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,54981,"{""id"" : 54981, ""hkh_nr_id"" : ""54981"", ""vpn_id"" : 10003728, ""public_number"" : ""33438428056"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""Bur. MDA"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004010,55041,"{""id"" : 55041, ""hkh_nr_id"" : ""55041"", ""vpn_id"" : 10004010, ""public_number"" : ""33123450007"", ""global_call_limiter"" : 512, ""no_answer_timeout"" : 4000, ""label"" : ""+33123450007"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55002,"{""id"" : 55002, ""hkh_nr_id"" : ""55002"", ""vpn_id"" : 10003728, ""public_number"" : ""33150399001"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - test FCC V6 VCS de Test"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004221,54901,"{""id"" : 54901, ""hkh_nr_id"" : ""54901"", ""vpn_id"" : 10004221, ""public_number"" : ""33999010090"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 00 90"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10003728,55023,"{""id"" : 55023, ""hkh_nr_id"" : ""55023"", ""vpn_id"" : 10003728, ""public_number"" : ""33557017600"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""NRGV"", ""possibility"" : ""TRUE"", ""uui"" : ""TRUE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""G"", ""header_list"" : []}"
10004539,55036,"{""id"" : 55036, ""hkh_nr_id"" : ""55036"", ""vpn_id"" : 10004539, ""public_number"" : ""33556100630"", ""global_call_limiter"" : 10, ""no_answer_timeout"" : 20000, ""label"" : ""33556100630"", ""possibility"" : ""TRUE"", ""uui"" : ""TRUE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""G"", ""header_list"" : []}"
10004221,54926,"{""id"" : 54926, ""hkh_nr_id"" : ""54926"", ""vpn_id"" : 10004221, ""public_number"" : ""33999011526"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 15 26"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10004425,55021,"{""id"" : 55021, ""hkh_nr_id"" : ""55021"", ""vpn_id"" : 10004425, ""public_number"" : ""33437256790"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 20000, ""label"" : ""REX ROTARY NR"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004425,54841,"{""id"" : 54841, ""hkh_nr_id"" : ""54841"", ""vpn_id"" : 10004425, ""public_number"" : ""33556560657"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""Test Pichet immo 0556560657"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55001,"{""id"" : 55001, ""hkh_nr_id"" : ""55001"", ""vpn_id"" : 10003728, ""public_number"" : ""33999009001"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - test FCC V6 Engie"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55003,"{""id"" : 55003, ""hkh_nr_id"" : ""55003"", ""vpn_id"" : 10003728, ""public_number"" : ""33150586000"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - test FCC V6 PREPROD"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,55004,"{""id"" : 55004, ""hkh_nr_id"" : ""55004"", ""vpn_id"" : 10003728, ""public_number"" : ""33999019013"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""edo - test FCC V7 VCS"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10004221,54924,"{""id"" : 54924, ""hkh_nr_id"" : ""54924"", ""vpn_id"" : 10004221, ""public_number"" : ""33999011540"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 15 40"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10004221,54925,"{""id"" : 54925, ""hkh_nr_id"" : ""54925"", ""vpn_id"" : 10004221, ""public_number"" : ""33999011541"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 01 15 41"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""SPN_STANDARD"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""F"", ""header_list"" : []}"
10003728,54825,"{""id"" : 54825, ""hkh_nr_id"" : ""54825"", ""vpn_id"" : 10003728, ""public_number"" : ""33999009105"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""09 99 00 91 05 - edo"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004425,54830,"{""id"" : 54830, ""hkh_nr_id"" : ""54830"", ""vpn_id"" : 10004425, ""public_number"" : ""33565735878"", ""global_call_limiter"" : 100, ""no_answer_timeout"" : 20000, ""label"" : ""33565735878"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,2261,"{""id"" : 2261, ""hkh_nr_id"" : ""2261"", ""vpn_id"" : 10003728, ""public_number"" : ""33630653883"", ""global_call_limiter"" : 512, ""no_answer_timeout"" : 7000, ""label"" : ""Mob_EDefief"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004282,2401,"{""id"" : 2401, ""hkh_nr_id"" : ""2401"", ""vpn_id"" : 10004282, ""public_number"" : ""33144376082"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 20000, ""label"" : ""LCh Boulot"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,161,"{""id"" : 161, ""hkh_nr_id"" : ""161"", ""vpn_id"" : 10003728, ""public_number"" : ""33478429335"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 160000, ""label"" : ""n RTC M. Finaz"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,54885,"{""id"" : 54885, ""hkh_nr_id"" : ""54885"", ""vpn_id"" : 10003728, ""public_number"" : ""441234567890"", ""global_call_limiter"" : null, ""no_answer_timeout"" : 20000, ""label"" : ""NRI DT Mercedes"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,181,"{""id"" : 181, ""hkh_nr_id"" : ""181"", ""vpn_id"" : 10003728, ""public_number"" : ""33130572936"", ""global_call_limiter"" : 3, ""no_answer_timeout"" : 45000, ""label"" : ""LCh-Home"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,242,"{""id"" : 242, ""hkh_nr_id"" : ""242"", ""vpn_id"" : 10003728, ""public_number"" : ""33296084205"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""rerouteur FIAs2 Lab"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,301,"{""id"" : 301, ""hkh_nr_id"" : ""301"", ""vpn_id"" : 10003728, ""public_number"" : ""33476527877"", ""global_call_limiter"" : 1, ""no_answer_timeout"" : 5000, ""label"" : ""EDA home"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,322,"{""id"" : 322, ""hkh_nr_id"" : ""322"", ""vpn_id"" : 10003728, ""public_number"" : ""33438428176"", ""global_call_limiter"" : 5, ""no_answer_timeout"" : 20000, ""label"" : ""Meylan-I032- poste JCO"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,401,"{""id"" : 401, ""hkh_nr_id"" : ""401"", ""vpn_id"" : 10003728, ""public_number"" : ""33785166750"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""JCO - mob (07 85 16 67 50)"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""FALSE"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,482,"{""id"" : 482, ""hkh_nr_id"" : ""482"", ""vpn_id"" : 10003728, ""public_number"" : ""33783078073"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Mobile ERO"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,521,"{""id"" : 521, ""hkh_nr_id"" : ""521"", ""vpn_id"" : 10003728, ""public_number"" : ""33438428023"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 5000, ""label"" : ""Meylan-I038-fenêtre 1"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003963,1061,"{""id"" : 1061, ""hkh_nr_id"" : ""1061"", ""vpn_id"" : 10003963, ""public_number"" : ""33671272089"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 20000, ""label"" : ""33671272089"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003728,601,"{""id"" : 601, ""hkh_nr_id"" : ""601"", ""vpn_id"" : 10003728, ""public_number"" : ""33155545734"", ""global_call_limiter"" : 20, ""no_answer_timeout"" : 20000, ""label"" : ""33155545734"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003963,1387,"{""id"" : 1387, ""hkh_nr_id"" : ""1387"", ""vpn_id"" : 10003963, ""public_number"" : ""33144376019"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 5000, ""label"" : ""0144376019"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003963,1390,"{""id"" : 1390, ""hkh_nr_id"" : ""1390"", ""vpn_id"" : 10003963, ""public_number"" : ""33155545218"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 5000, ""label"" : ""0155545218"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10003963,1395,"{""id"" : 1395, ""hkh_nr_id"" : ""1395"", ""vpn_id"" : 10003963, ""public_number"" : ""33144376624"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 5000, ""label"" : ""0144376624"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
10004010,1521,"{""id"" : 1521, ""hkh_nr_id"" : ""1521"", ""vpn_id"" : 10004010, ""public_number"" : ""33155546363"", ""global_call_limiter"" : 2, ""no_answer_timeout"" : 15000, ""label"" : ""NR10"", ""possibility"" : ""SAN_LEVEL"", ""uui"" : ""SAN_LEVEL"", ""spn_mode"" : ""DEFAULT"", ""call_transfer_mode"" : ""NO_DELAYED_OFFER"", ""int_dc"" : ""B"", ""header_list"" : []}"
